07:54:59.812,352,,,,,,3090,,920,1105,366,13153,360,,366,,366,80,
07:54:59.828,354,,,,,,3091,,920,1113,368,13137,361,,368,,368,80,
07:54:59.844,,,,,,,3090,,916,1119,367,13216,,,367,,367,84,
07:54:59.875,354,,,,,,,,919,1119,367,13231,,,366,,367,81,
07:54:59.922,357,,,,,,,,920,1130,368,13200,,,367,,368,80,
07:54:59.937,,,,,,,3090,,919,1134,,13184,,,368,,,81,
07:54:59.969,357,,,,,,3091,,916,1135,368,13169,,,,,368,84,
07:55:00.015,354,,,,,,3091,,920,1122,367,13216,,,,,367,80,
07:55:00.062,355,,,,,,3090,,916,1124,367,13200,,,,,367,84,
07:55:00.094,356,,,,,,3090,,917,1124,368,13184,,,,,368,83,
07:55:00.109,355,,,,,,3091,,917,1116,,13169,,,,,,,
07:55:00.125,,,,,,,,,,,,,,,,,,83,
07:55:00.140,356,,,,,,,,916,1123,368,13184,,,,,368,84,
07:55:00.156,356,,,,,,3091,,914,1124,369,13200,,,368,,369,86,
07:55:00.187,358,,,,,,3090,,914,1133,371,13184,,,370,,371,86,
07:55:00.219,357,,,,,,3091,,913,1130,369,13184,,,370,,369,87,
07:55:00.234,358,,,,,,3091,,915,1136,368,13200,,,368,,368,85,
07:55:00.250,,,,,,,3090,3403,908,1135,370,13153,,,370,,370,92,
07:55:00.281,358,,,,,,3091,3405,906,1134,369,13200,,,369,,369,94,
07:55:00.297,356,,,,,,,3403,906,1134,367,13200,,,367,,367,94,
07:55:00.312,354,,,,,,,,907,1118,366,13184,,,366,,366,,
07:55:00.328,,,,,,,,,,,,,,,,,,93,
07:55:00.359,356,,,,,,3091,3403,910,1124,368,13169,,,367,,368,90,
07:55:00.375,355,,,,,,3090,3405,906,1119,,13200,,,368,,,94,
07:55:00.437,356,,,,,,3091,3403,911,1125,,13216,,,,,,89,
07:55:00.453,356,,,,,,,3403,911,1128,368,13231,,,,,368,89,
07:55:00.484,359,,,,,,3091,3405,912,1141,369,13216,,,368,,369,88,
07:55:00.500,359,,,,,,3090,3403,910,1144,368,13200,,,,,,,
07:55:00.515,,,,,,,,,,,,,,,367,,368,90,
07:55:00.562,357,,,,,,3091,3405,912,1129,368,13216,,,367,,368,88,
07:55:00.609,358,,,,,,3091,,,1135,371,13169,,,370,,371,,
07:55:00.640,358,,,,,,3090,,912,1136,369,13184,,,368,,369,88,
07:55:00.656,359,,,,,,3090,,911,1139,370,13216,,,369,,370,89,
07:55:00.672,360,,,,,,3091,,910,1148,369,13200,,,370,,369,90,
07:55:00.719,359,,,,,,,,910,1146,368,13216,,,369,,368,90,
07:55:00.734,358,,,,,,3091,,916,1139,368,13200,,,367,,368,84,
07:55:00.765,357,,,,,,3090,,916,1141,367,13216,,,368,,367,84,
07:55:00.781,358,,,,,,3091,,914,1148,,13216,,,368,,,86,
07:55:00.812,359,,,,,,,,,,,,,,,,,,
07:55:00.828,,,,,,,,,918,1150,367,13200,361,,367,,367,82,
07:55:00.844,359,,,,,,,,,1156,366,13200,362,,365,,366,,
07:55:00.859,360,,,,,,,,918,1161,,13184,,,366,,,82,
07:55:00.922,361,,,,,,,,917,1173,366,13184,,,366,,366,83,
07:55:00.937,360,,,,,,,,916,1168,363,13169,,,363,,363,84,
07:55:00.969,359,,,,,,3091,,917,1174,362,13200,,,363,,362,83,212
07:55:01.000,361,,,,,,3090,,918,1178,363,13169,,,362,,363,82,213
07:55:01.031,358,,,,,,3091,,917,1171,360,13200,,,360,,360,83,213
07:55:01.047,356,,,,,,,,,,,,,,,,,,
07:55:01.062,,,,,,,,,,1158,359,13231,,,359,,359,,212
07:55:01.078,357,,,,,,,,,1159,361,13216,,,359,,361,,213
07:55:01.125,358,,,,,,,,917,1166,361,13184,,,361,,361,83,
07:55:01.140,356,,,,,,,,918,,358,13231,,,359,,358,82,
07:55:01.156,,,,,,,3091,,,1166,357,13247,,,358,,357,,
07:55:01.187,356,,,,,,3090,,,1170,357,13231,,,357,,357,,
07:55:01.234,357,,,,,,3091,,918,1157,,,,,,,,,
07:55:01.250,,,,,,,,,,,361,13200,,,360,,361,82,
07:55:01.265,352,,,,,,3090,,919,1133,358,13200,,,358,,358,81,
07:55:01.297,354,,,,,,3091,,919,1139,359,13184,,,359,,359,81,
07:55:01.312,355,,,,,,3090,,922,1146,361,13200,,,361,,361,78,
07:55:01.328,357,,,,,,,,,,,,,,,,,,
07:55:01.344,,,,,,,3091,,921,1155,362,13216,,,362,,362,79,
07:55:01.359,356,,,,,,,,921,1153,,13216,,,360,,,79,
07:55:01.390,357,,,,,,,,922,1155,362,13200,,,362,,362,78,
07:55:01.406,358,,,,,,,,920,1152,363,13200,,,363,,363,80,
07:55:01.453,356,,,,,,3091,,922,1155,361,13247,,,362,,361,78,
07:55:01.469,355,,,,,,3090,,922,1149,360,13231,,,359,,360,78,
07:55:01.484,356,,,,,,3091,,921,1152,361,13200,,,361,,361,79,
07:55:01.515,359,,,,,,,,914,1160,363,13137,,,363,,363,86,
07:55:01.531,358,,,,,,,,909,1166,362,13169,,,363,,362,91,
07:55:01.594,,,,,,,,,910,1171,360,13184,,,360,,360,90,
07:55:01.609,358,,,,,,,,911,1165,,,,,,,,,
07:55:01.625,,,,,,,,,,,361,13184,,,361,,361,89,
07:55:01.640,359,,,,,,,,911,,,,,,,,,,
07:55:01.656,,,,,,,,,,1173,362,13169,,,361,,362,89,
07:55:01.703,358,,,,,,,,906,1174,360,13184,,,358,,360,94,
07:55:01.719,358,,,,,,,3405,,1181,,,,,,,,,
07:55:01.734,,,,,,,,,,,357,13200,,,357,,357,,
07:55:01.750,357,,,,,,3091,3406,906,1171,358,13169,,,358,,358,94,
07:55:01.781,353,,,,,,3090,3405,907,1146,357,13169,,,355,,357,93,
07:55:01.797,354,,,,,,3091,,909,1151,,,,,,,,,
07:55:01.812,,,,,,,,,,,358,13184,,,357,,358,91,
07:55:01.828,356,,,,,,3091,,908,1150,361,13200,362,,361,,361,92,
07:55:01.875,356,,,,,,3090,3405,908,1139,363,13184,363,,363,,363,92,
07:55:01.922,355,,,,,,3091,3406,909,,,,,,,,,,
07:55:01.937,,,,,,,,,,1142,362,13184,,,362,,362,91,
07:55:01.953,357,,,,,,,3405,908,1142,364,13153,,,363,,364,92,213
07:55:01.984,358,,,,,,,3406,915,1155,363,13169,,,,,363,85,212
07:55:02.015,357,,,,,,,3405,914,1150,,13200,,0,,,,86,213
07:55:02.031,,,,,,,,3406,918,1148,363,13200,,1,363,,363,82,212
07:55:02.047,357,,,,,,,3406,915,,,,,,,,,,
07:55:02.062,,,,,,,,,,1145,364,13169,,0,365,,364,85,
07:55:02.078,354,,,,,,,3405,915,1123,363,13200,,,363,,363,85,
07:55:02.109,353,,,,,,,3406,914,1129,362,13200,,,362,,362,86,
07:55:02.140,355,,,,,,,,910,1141,363,13231,,,364,,363,90,
07:55:02.156,357,,,,,,,,912,1141,365,13184,,,366,,365,88,
07:55:02.187,357,,,,,,,,909,1134,366,13200,,,367,,366,91,
07:55:02.203,355,,,,,,,3406,911,,363,13216,,,363,,363,89,
07:55:02.234,,,,,,,,3405,912,1134,363,13231,,,363,,363,88,
07:55:02.297,,,,,,,,3406,911,1130,365,13200,,,365,,365,89,212
07:55:02.344,355,,,,,,,,908,1131,365,13200,,,366,,365,92,211
07:55:02.375,356,,,,,,,,908,1134,367,13216,,,368,,367,92,
07:55:02.437,354,,,,,,,,912,1116,367,13169,,,366,,367,88,
07:55:02.484,354,,,,,,,,914,1109,369,13169,,,370,,369,86,
07:55:02.515,353,,,,,,,,913,1103,370,13216,,,369,,370,87,
07:55:02.562,356,,,,,,,,915,1120,371,13169,,,371,,371,85,
07:55:02.578,357,,,,,,,,915,1124,,,,,,,,,
07:55:02.594,,,,,,,,,,,371,13200,,,371,,371,85,
07:55:02.609,356,,,,,,,,917,1119,370,13216,,,370,,370,83,
07:55:02.640,,,,,,,,,918,1121,369,13231,,,370,,369,82,
07:55:02.656,,,,,,,,,916,1121,369,13247,,,369,,369,84,
07:55:02.672,356,,,,,,,,920,1123,370,13200,,,369,,370,,
07:55:02.687,,,,,,,,,,,,,,,,,,80,
07:55:02.703,358,,,,,,,,920,1131,371,13137,,,370,,371,80,
07:55:02.719,355,,,,,,,,918,1117,370,13106,,,370,,370,82,
07:55:02.750,356,,,,,,,,920,1120,369,13137,,,369,,369,80,
07:55:02.765,357,,,,,,,,924,1127,369,13137,,,369,,369,76,
07:55:02.797,356,,,,,,,,926,1127,368,13169,,,368,,368,74,
07:55:02.812,358,,,,,,,,922,1135,370,13184,,,370,,370,78,
07:55:02.828,,,,,,,,,923,1134,370,13200,363,,,,370,77,
07:55:02.859,358,,,,,,,,921,1140,369,13169,364,,370,,369,79,
07:55:02.875,359,,,,,,,,922,1143,369,13184,,,369,,369,78,
07:55:02.922,358,,,,,,,,920,1146,367,13231,,,366,,367,80,
07:55:02.937,357,,,,,,,,,1142,367,13200,,,367,,367,,
07:55:02.969,359,,,,,,,,920,1147,368,13169,,,367,,368,80,
07:55:02.984,359,,,,,,,,922,1149,368,13169,,,368,,368,78,
07:55:03.047,358,,,,,,,,919,1144,367,13184,,,368,,367,81,
07:55:03.125,358,,,,,,,,923,1148,366,13200,,,366,,366,77,
07:55:03.140,356,,,,,,,3406,,1133,366,13184,,,366,,366,,
07:55:03.172,354,,,,,,,3407,,1125,364,13231,,,365,,364,,
07:55:03.187,356,,,,,,,,923,1136,365,13169,,,365,,365,77,
07:55:03.219,355,,,,,,,,920,1138,363,13247,,,364,,363,80,
07:55:03.234,357,,,,,,,3407,918,1141,366,13231,,,366,,366,82,
07:55:03.265,356,,,,,,,3406,919,1141,363,13247,,,363,,363,81,
07:55:03.297,357,,,,,,,3407,916,1149,,13247,,,364,,,84,
07:55:03.328,,,,,,,,3406,920,1149,,13231,,,363,,,80,
07:55:03.344,357,,,,,,,3407,917,1139,,13200,,,364,,,83,
07:55:03.359,356,,,,,,,,,,,,,,,,,,
07:55:03.375,,,,,,,,3406,915,1139,,13216,,,363,,,85,
07:55:03.422,356,,,,,,,3407,914,1143,,13216,,,,,,86,
07:55:03.437,355,,,,,,,3407,,1136,363,13184,,,363,,363,,
07:55:03.469,355,,,,,,,3406,914,1133,364,13200,,,364,,364,86,
07:55:03.500,356,,,,,,,3407,917,1141,363,13200,,,363,,363,83,
07:55:03.515,356,,,,,,,3406,914,1136,364,13184,,,364,,364,86,
07:55:03.531,357,,,,,,,3406,912,1143,,,,,,,,,
07:55:03.547,,,,,,,,,,,365,,,,366,,365,88,
07:55:03.594,356,,,,,,,3407,914,1134,,13184,,,365,,,86,
07:55:03.609,358,,,,,,,,911,1150,365,13231,,,366,,365,89,
07:55:03.656,358,,,,,,,,912,1153,364,13231,,,364,,364,88,
07:55:03.672,357,,,,,,,,910,1148,,13216,,,363,,,90,
07:55:03.703,359,,,,,,,,908,1161,,13200,,,364,,,92,
07:55:03.719,359,,,,,,,,912,1161,,13216,,,364,,,88,
07:55:03.750,360,,,,,,,,910,1166,,13153,,,365,,,90,
07:55:03.781,358,,,,,,,,908,1155,364,,,,363,,364,92,
07:55:03.797,356,,,,,,,,908,1149,362,13153,,,363,,362,92,
07:55:03.812,,,,,,,,3407,907,1149,362,13200,,,362,,362,93,211
07:55:03.828,,,,,,,,3406,914,1153,,,,,,,,,
07:55:03.844,,,,,,,,,,,360,13200,364,,360,,360,86,212
07:55:03.859,356,,,,,,,3407,915,1151,,,,,,,,,
07:55:03.875,,,,,,,,,,,362,13184,365,,361,,362,85,
07:55:03.890,354,,,,,,,,911,1142,359,13231,,,359,,359,89,
07:55:03.937,357,,,,,,,,915,1149,363,13200,,,362,,363,85,
07:55:03.953,357,,,,,,,,915,1151,,13200,,,362,,,85,
07:55:03.984,356,,,,,,,,913,1140,,13169,,,363,,,87,
07:55:04.000,356,,,,,,,,908,1143,,13169,,,,,,92,
07:55:04.062,358,,,,,,,,911,1154,363,13137,,,,,363,89,
07:55:04.078,357,,,,,,,,910,1147,362,13200,,,363,,362,90,
07:55:04.109,356,,,,,,,,908,1152,361,13231,,,361,,361,92,
07:55:04.125,356,,,,,,,,910,1152,360,13231,,,360,,360,90,
07:55:04.140,357,,,,,,,,910,1145,363,13184,,,362,,363,90,
07:55:04.156,357,,,,,,,,909,,,,,,,,,,
07:55:04.172,,,,,,,,,,1145,,13137,,,363,,,91,
07:55:04.187,355,,,,,,3091,,911,1132,363,13153,,,363,,363,89,212
07:55:04.203,353,,,,,,3092,,912,1132,360,,,,361,,360,88,211
07:55:04.219,353,,,,,,,,,,,,,,,,,,
07:55:04.234,,,,,,,3091,,914,1134,360,13153,,,360,,360,86,212
07:55:04.312,357,,,,,,,,910,1150,363,13200,,,362,,363,90,211
07:55:04.328,355,,,,,,,,911,1143,362,,,,,,362,89,212
07:55:04.359,356,,,,,,,,910,1140,363,13200,,,362,,363,90,
07:55:04.375,355,,,,,,,,908,1127,364,13184,,,364,,364,92,
07:55:04.437,354,,,,,,,3407,,1125,363,13200,,,363,,363,,
07:55:04.453,355,,,,,,,3408,908,1128,365,13200,,,364,,365,92,212
07:55:04.484,356,,,,,,,3407,906,1138,,13184,,,366,,,94,211
07:55:04.515,358,,,,,,,,906,1148,,13216,,,365,,,94,
07:55:04.547,356,,,,,,3091,3407,909,1139,365,13200,,,364,,365,91,
07:55:04.594,357,,,,,,3092,3408,906,1139,366,13153,,0,366,,366,94,
07:55:04.609,354,,,,,,3091,3408,910,1119,366,13106,,1,,,,,
07:55:04.625,,,,,,,,,,,,,,,365,,366,90,
07:55:04.656,355,,,,,,,3407,910,1130,365,13075,,0,365,,365,90,
07:55:04.672,358,,,,,,,,908,1141,368,13106,,,367,,368,92,
07:55:04.687,358,,,,,,,,910,1137,370,13090,,,369,,370,90,
07:55:04.719,356,,,,,,,,910,1127,368,13137,,,368,,368,90,
07:55:04.750,356,,,,,,,,908,1122,368,13106,,,,,368,92,
07:55:04.765,355,,,,,,,3407,910,1123,,,,,,,,,
07:55:04.781,,,,,,,,,,,367,13184,,,,,367,90,
07:55:04.797,,,,,,,,3408,914,1124,367,13216,,,368,,367,86,
07:55:04.828,,,,,,,,,911,,366,13216,,,367,,366,89,
07:55:04.844,355,,,,,,,,908,1124,367,13231,365,,367,,367,92,
07:55:04.875,357,,,,,,,,911,1135,368,13184,366,0,368,3,368,89,
07:55:04.937,356,,,,,,,,910,1124,,13200,,1,367,4,,90,
07:55:04.969,356,,,,,,,3408,910,1123,368,13216,,0,367,3,368,90,
07:55:04.984,355,,,,,,,3407,908,1125,367,13153,,,368,,367,92,
07:55:05.000,357,,,,,,,3408,909,1131,,,,,,,,,
07:55:05.015,,,,,,,,,,,368,13216,,,368,,368,91,
07:55:05.062,359,,,,,,,,907,1153,367,13184,,,367,,367,93,
07:55:05.078,,,,,,,,,914,1153,366,13200,,,366,,366,86,
07:55:05.109,359,,,,,,,3408,913,1161,365,13216,,,366,,365,87,
07:55:05.125,360,,,,,,3091,3407,913,1167,,13231,,,365,,,87,
07:55:05.140,358,,,,,,3092,3407,914,1148,365,13200,,,,,365,86,
07:55:05.172,,,,,,,3091,3408,912,1150,364,13169,,,,,364,88,
07:55:05.187,358,,,,,,,,910,1148,,13216,,,365,,,90,
07:55:05.203,357,,,,,,,,912,1148,364,13247,,,364,,364,88,
07:55:05.234,358,,,,,,,,918,1153,365,13231,,,364,,365,82,
07:55:05.250,357,,,,,,,,919,1146,365,13216,,,363,,365,81,
07:55:05.265,358,,,,,,,,920,1155,364,13169,,,,,364,80,211
07:55:05.297,356,,,,,,,,918,1151,362,13231,,,363,,362,82,212
07:55:05.312,356,,,,,,,,921,1149,361,13247,,0,362,3,361,79,
07:55:05.328,357,,,,,,,,920,,363,13231,,1,,,,,
07:55:05.344,,,,,,,,,,,,,,,362,4,363,80,212
07:55:05.359,357,,,,,,,,919,1149,363,13184,,0,361,3,363,81,211
07:55:05.390,356,,,,,,,,921,1148,362,13184,,,362,,362,79,212
07:55:05.422,357,,,,,,,,922,1154,362,13200,,,362,,362,78,
07:55:05.437,,,,,,,,,925,1159,361,13184,,,361,,361,75,
07:55:05.515,357,,,,,,,,925,1147,363,13231,,,362,,363,75,212
07:55:05.594,355,,,,,,,,922,1128,365,13169,,,366,,365,78,211
07:55:05.609,356,,,,,,,,923,1137,,13184,,,,,,77,
07:55:05.625,357,,,,,,,,,,,,,,,,,,
07:55:05.640,,,,,,,3091,,920,1140,365,13247,,,366,,365,80,
07:55:05.656,356,,,,,,3092,,921,1137,364,13262,,,365,,364,79,
07:55:05.672,354,,,,,,3091,,921,1137,362,13216,,,362,,362,79,
07:55:05.703,356,,,,,,,,914,1141,363,,,,363,,363,86,211
07:55:05.719,356,,,,,,,,914,1152,362,13216,,,362,,362,86,212
07:55:05.750,357,,,,,,,,915,1146,364,13200,,,364,,364,85,212
07:55:05.765,358,,,,,,3091,,912,1148,366,13216,,,366,,366,88,211
07:55:05.781,358,,,,,,3092,,909,1152,363,13247,,,363,,363,91,
07:55:05.812,356,,,,,,3091,,912,1152,362,13231,,,361,,362,88,
07:55:05.828,357,,,,,,,,911,1158,362,13231,,,362,,362,89,
07:55:05.844,358,,,,,,,,912,1158,363,13169,,,363,,363,88,
07:55:05.875,355,,,,,,,,912,1139,362,13184,366,,363,,362,88,
07:55:05.922,354,,,,,,,,910,1134,362,13137,367,,362,,362,90,
07:55:05.937,355,,,,,,,,912,1131,363,13153,,,364,,363,88,
07:55:05.969,355,,,,,,3091,,913,1131,364,13169,,,,,364,87,
07:55:06.000,357,,,,,,3092,,914,1154,363,13231,,,364,,363,86,
07:55:06.047,359,,,,,,3092,,914,1163,,13231,,,363,,,86,
07:55:06.062,359,,,,,,,,,,,,,,,,,,
07:55:06.078,,,,,,,3091,,916,1166,363,13200,,,,,363,84,
07:55:06.125,355,,,,,,3092,,,1142,362,13200,,,363,,362,,
07:55:06.156,358,,,,,,3091,,916,1153,364,13231,,,364,,364,84,
07:55:06.172,358,,,,,,,,919,1155,363,13200,,,363,,363,81,
07:55:06.187,357,,,,,,,,921,1149,363,13184,,,363,,363,79,
07:55:06.219,359,,,,,,3091,3408,921,1161,365,13169,,,365,,365,79,
07:55:06.234,358,,,,,,3092,3409,917,1152,364,13216,,,364,,364,83,
07:55:06.250,358,,,,,,3091,3408,918,1152,363,13231,,,363,,363,82,
07:55:06.281,357,,,,,,,3409,917,1148,364,13216,,,363,,364,83,
07:55:06.297,355,,,,,,,,916,1146,362,13231,,,360,,362,84,211
07:55:06.328,357,,,,,,,3409,914,1144,363,13216,,,362,,363,86,212
07:55:06.344,356,,,,,,,3408,912,1150,362,13200,,,362,,362,88,
07:55:06.375,358,,,,,,3091,3409,912,1155,364,13184,,,364,,364,88,
07:55:06.422,357,,,,,,3092,,910,1159,362,13200,,,362,,362,90,
07:55:06.453,357,,,,,,3091,,912,1149,363,13169,,,363,,363,88,
07:55:06.469,356,,,,,,3092,,912,1146,362,13200,,,363,,362,88,
07:55:06.484,355,,,,,,3091,3409,914,1146,362,13216,,,362,,362,86,212
07:55:06.515,352,,,,,,,3408,918,1125,360,,,,360,,360,82,211
07:55:06.562,356,,,,,,,3408,918,1136,364,13216,,,364,,364,82,
07:55:06.578,357,,,,,,,,,,,,,,,,,,
07:55:06.594,,,,,,,,3409,916,1140,365,13200,,,365,,365,84,
07:55:06.609,356,,,,,,,,917,1131,366,,,,366,,366,83,
07:55:06.625,,,,,,,,,915,,,,,,,,,,
07:55:06.640,,,,,,,,,,1135,365,13200,,,365,,365,85,
07:55:06.656,,,,,,,3091,,912,1137,364,13231,,,364,,364,88,
07:55:06.703,,,,,,,3092,,915,1138,364,13216,,,364,,364,85,
07:55:06.719,356,,,,,,3092,,913,1141,363,13200,,,363,,363,87,
07:55:06.750,358,,,,,,3091,,915,1152,,13200,,,363,,,85,
07:55:06.812,358,,,,,,,,915,1157,363,13231,,,364,,363,85,
07:55:06.828,357,,,,,,3091,,918,1158,361,13247,,,361,,361,82,
07:55:06.844,,,,,,,3092,,918,,,,,,,,,,
07:55:06.859,,,,,,,,,,1159,362,13231,,,361,,362,82,
07:55:06.890,357,,,,,,,,916,1150,363,,367,,363,,363,84,
07:55:06.906,355,,,,,,3092,,917,1145,361,13231,368,,361,,361,83,
07:55:06.953,355,,,,,,3091,,916,1133,364,13200,,,363,,364,84,
07:55:06.969,358,,,,,,3092,,916,1150,,,,,,,,,
07:55:06.984,,,,,,,,,,,365,13200,,,365,,365,84,
07:55:07.015,,,,,,,3091,,917,1154,365,13153,,,366,,365,83,
07:55:07.031,358,,,,,,,,,,,,,,,,,,
07:55:07.047,,,,,,,3092,,,1157,363,13200,,,363,,363,,211
07:55:07.094,357,,,,,,3092,,917,1159,361,13216,,,361,,361,83,212
07:55:07.109,356,,,,,,3091,,913,1152,,13200,,,361,,,,
07:55:07.125,,,,,,,,,,,,,,,,,,87,
